id,screenName,location,text,created
1.6e+18,etnow,"Los Angeles, CA","BEST MOTION PICTURE _ MUSICAL OR COMEDY #GoldenGlobes 
Babylon
The Banshees of Inisherin
Everything Everywhere All at Once
Glass Onion: A Knives Out Mystery
Triangle of Sadness",2022/12/12 14:05
1.6e+18,OfficialKpex,Republic of the Philippines,"BREAKING: Dolly De Leon, nominado bilang Best Supporting Actress sa #GoldenGlobes 2023 para sa pelikulang Triangle of Sadness. https://t.co/t7DzIUliXs",2022/12/12 14:05
1.6e+18,DEADLINE,"Hollywood, California","BEST ORIGINAL SONG _ MOTION PICTURE

Carolina _ Where the Crawdads Sing
Ciao Papa _ Guillermo del Toro__ Pinocchio
Hold My Hand _ Top Gun: Maverick
Lift Me Up _ Black Panther: Wakanda Forever
Naatu Naatu _ RRR

#GoldenGlobes | https://t.co/jnkvjA74AU https://t.co/srkn9r3g80",2022/12/12 14:05
1.6e+18,mxcinefilos,,"#GoldenGlobes_ 

NOMINADAS A MEJOR PEL_CULA-DRAMA:

_Avatar: The Way of Water

_The Fabelmans

_Elvis

_T_R

_Top Gun: Maverick",2022/12/12 14:05
1.6e+18,jalexander305,"Warrenton, VA","Have not heard good things about White Noise at all and have not seen Babylon, but Craig, Farrell and Fiennes all deserve acclaim. Another underwhelming category. I am honestly convinced that the #GoldenGlobes are just allergic to Black people at this point.",2022/12/12 14:05
1.6e+18,vhscut,,"Indicados ao #GoldenGlobes

Melhor DireÃ§Ã£o
- James Cameron - Avatar: The Way Of Water
- Daniel Kwan, Daniel Scheinert - EEAAO
- Baz Luhrmann - Elvis
- Martin Mcdonagh - Banshees Of Inisherin
- Steven Spielberg - The Fabelmans

Confira todos os indicados: https://t.co/VbKNXbqnRB https://t.co/AVQJFAxb9M",2022/12/12 14:05
1.6e+18,primetimebrostv,Matrix,"#GoldenGlobes _ nominations for
Best Actor in a Drama:

_Austin Butler, 'Elvis_
_Brendan Fraser, 'The Whale' 
_Bill Nighy, 'Living' 
_Hugh Jackman, 'The Son' 
_Jeremy Pope, 'The Inspection' https://t.co/wogujzXHLu",2022/12/12 14:04
1.6e+18,St_JackyG,NetherRealm,"Melhor filme drama:

Top Gun Maverick e foda-se!
Elvis vai sempre estar no coraÃ§Ã£o, mas Top Gun Maverick foi tÃ£o glorioso que me enfiei em outra sessÃ£o pra reassistir imediatamente depois #GoldenGlobes",2022/12/12 14:04
1.6e+18,etnow,"Los Angeles, CA","BEST ACTOR IN A MOTION PICTURE _ DRAMA #GoldenGlobes 
Austin Butler - Elvis
Brendan Fraser - The Whale
Hugh Jackman - The Son
Bill Nighy - Living
Jeremy Pope - The Inspection",2022/12/12 14:04
1.6e+18,TheWrap,"Los Angeles, CA","#GoldenGlobes Nominations for Best Actor - Motion Picture - Musical/Comedy

Diego Calva - Babylon
Daniel Craig - Glass Onion
Adam Driver - White Noise
Colin Farrell - The Banshees of Inisherin
Ralph Fiennes - The Menu

Full list --&gt; https://t.co/GrZgHwDaCM https://t.co/52mv3trIaL",2022/12/12 14:04
1.6e+18,CenayangFilm,mbahcenayang@gmail.com ,"#GoldenGlobes Nominasi Best Supporting Actress, Motion Picture:

Angela Bassett _ Black Panther: Wakanda Forever
Kerry Condon _ The Banshees of Inisherin
Jamie Lee Curtis _ Everything Everywhere All at Once
Carey Mulligan _ She Said",2022/12/12 14:04
1.6e+18,isahontebeyrie,Montreal,"Nominations #GoldenGlobes - Meilleure actrice de soutien

Lutte serrÃ©e

Angela Bassett (Black Panther: Wakanda Forever)_
Kerry Condon (The Banshees of Inisherin)_
Jamie Lee Curtis (Everything Everywhere All at Once)_
Dolly De Leon (Triangle of Sadness)
Carey Mulligan (She Said)",2022/12/12 14:04
1.6e+18,FYC_Oscar,,"#GoldenGlobes #MejorActor (comedia) Los nominados son:
Colin Farrell #TheBansheesOfInisherin
Diego Calva #Babylon
Daniel Craig #GlassOnion
Adam Driver #WhiteNoise
Ralph Fiennes #TheMenu 
Sin sorpresas por aquÃ­ donde algunos esperaban ver a George Clooney o a Tom Hanks. #Oscars https://t.co/4D8GgtJgMj",2022/12/12 14:03
1.6e+18,EixoPOP,Ative as notificaÃ§Ãµes!,"__Indicados ao #GloboDeOuro na categoria ""Melhor Filme de AnimaÃ§Ã£o"":

Guillermo del Toro__ Pinocchio
Puss In Boots: The Last Wish
Turning Red
Marcel The Shell With Shoes On
Inu-Oh
#GoldenGlobes https://t.co/PNok58xjVQ",2022/12/12 14:03
1.6e+18,choquei,,"Indicados na categoria __elhor Filme de Drama_ no #GoldenGlobes_: 

The Fabelmansb 
Top Gun: Maverick
Elvis
T_R
Avatar: The Way Of The Water https://t.co/93higPd4r0",2022/12/12 14:03
1.6e+18,Granger7Danger,Pigfarts,"Austin Butler merece llevarse todos los premios de este aÃ±o a los que estÃ© nominado por Elvis. Todos, TODOS. #GoldenGlobes https://t.co/gEeAVQ5TQv",2022/12/12 14:03
1.6e+18,etalkCTV,#etalk,"__ Lesley Manville - Mrs. Harris Goes to Paris
__ Margot Robbie - Babylon
__ Anya Taylor-Joy - The Menu
__ Emma Thompson - Good Luck to You, Leo Grande 
__ Michelle Yeoh - Everything Everywhere All at Once

#GoldenGlobes",2022/12/12 14:03
1.6e+18,TheWrap,"Los Angeles, CA","#GoldenGlobes Nominations for Best Actress - Motion Picture - Musical/Comedy

Leslie Manville - Mrs. Harris Goes to Paris
Margot Robbie - Babylon
Anya Taylor-Joy - The Menu
Emma Thompson - Good Luck to You, Leo Grande
Michelle Yeoh - Everything Everywhere

https://t.co/9vmQvmOmzo",2022/12/12 14:02
1.6e+18,oxentepipoca,"Nordeste, Brasil","Indicados ao #GoldenGlobes na categoria de 'Melhor Atriz em ComÃ©dia ou Musical':

Anya Taylor-Joy, The Menu
Emma Thompson, Good Luck To You, Leo Grande
Michelle Yeoh, Everything Everywhere All At Once
Lesley Manville, Mrs Harris Goes to Paris
Margot Robbie, Babylon https://t.co/ziZVAdv5ly",2022/12/12 14:02
1.6e+18,jalexander305,"Warrenton, VA","Ugh, why??? This is why the #GoldenGlobes suck. All men during a year where female-directed films dominated. Elvis??? Are you kidding me?? And why Cameron now but never before?? Where__ Charlotte Wells or Maria Schrader or Chinonye Chukwu?? This is off to a bad start.",2022/12/12 14:02
1.6e+18,EixoPOP,Ative as notificaÃ§Ãµes!,"__Indicados ao #GloboDeOuro em ""Melhor Atriz de MÃºsical/ComÃ©dia"":

Margot Robbie _ Babylon
Emma Thompson _ Good Luck To You, Leo Grande
Michelle Yeoh _ Everything Everywhere All At Once 
Anya Taylor-Joy _ The Menu
Lesley Manville _ Mrs. Harris Goes To Paris

#GoldenGlobes https://t.co/b7ctoj3Nq4",2022/12/12 14:02
1.6e+18,McAeryn,,Here for Everything Everywhere All at Once and Abbott Elementary #GoldenGlobes,2022/12/12 14:02
1.6e+18,Sergiomc90,Barcelona,"Jamie Lee Curtis estÃ¡ genial en 'Everything Everywhere All at Once', pero lo de Stephanie Hsu es otro nivel, no entiendo su escasa presencia en nominaciones a premios. En los #GoldenGlobes se han vuelto a olvidar de ella https://t.co/WKuRCqVUUP",2022/12/12 14:02
1.6e+18,NellieLaRoy_,she/her ,Both Margot Robbie and Diego Calva are nominated for #GoldenGlobes in categories: Best Performance by an Actress in a Motion Picture _ Musical or Comedy and Best Performance by an Actor  in a Motion Picture _ Musical or Comedy _¥ï__¥ï__¥ï__¥ï_ #BabylonMovie https://t.co/2gTXcUKoQL,2022/12/12 14:02
1.6e+18,lovingseries,Spain,"PelÃ­cula drama: Avatar: The Way of the Water, Elvis, TAR, The Fabelmans, Top Gun: Maverick. #GoldenGlobes",2022/12/12 14:02
1.6e+18,etnow,"Los Angeles, CA","BEST MOTION PICTURE - DRAMA #GoldenGlobes
Avatar: The Way of Water
Elvis
The Fabelmans 
TÃ¡r 
Top Gun Maverick",2022/12/12 14:01
1.6e+18,dizifilmbulteni,,"Babylon, 2023 AltÄ±n KÃ¼re _dÃ¼lleri__de 5 dalda adaylÄ±k aldÄ±.

- En Ä°yi Film (MÃ¼zikal/Komedi)
- En Ä°yi KadÄ±n Oyuncu (#MargotRobbie)
- En Ä°yi Erkek Oyuncu (#DiegoCalva)
- En Ä°yi YardÄ±mcÄ± Erkek Oyuncu (#BradPitt)
- En Ä°yi _zgÃ¼n MÃ¼zik

#GoldenGlobes #GoldenGlobes2023 #Babylon https://t.co/y7oohFvXHD",2022/12/12 14:01
1.6e+18,DaPingu_72,,"Nominadas a los #GoldenGlobes, que en EspaÃ±a 2 no han llegado aÃºn en cines

Mejor PelÃ­cula Comedia:

Babylon
Almas en pena de Inisherin 
Todo a la vez en todas partes 
PuÃ±ales por la espalda: El misterio de Glass Onion 
El triÃ¡ngulo de la tristeza Suecia https://t.co/FkyTD4CMlE",2022/12/12 14:01
1.6e+18,FYC_Oscar,,"#GoldenGlobes #MejorActor (drama) Los nominados son:
Austin Butler #Elvis
Brendan Fraser #TheWhale 
Hugh Jackman #TheSon
Bill Nighy #Living
Jeremy Pope #TheInspection
Nunca subestimes a Jackman en los Globes aÃºn a costa de Tom Cruise, olvidado por #TopGunMaverick. #Oscars https://t.co/R89H71piXr",2022/12/12 14:01
1.6e+18,rkgunner,"Molina, Chile","Y ""Everything Everywhere All at Once""? #GoldenGlobes la ctm!!!",2022/12/12 14:01
1.6e+18,rebellevague,,"Ecco le nominations ai #GoldenGlobes_2023 per la categoria
best actor in una commedia o musical:

Daniel Craig - Glass Onion: A Knives Out Mystery
Colin Farrell - The Banshees Of Inisherin
Diego Calva - Babylon
Ralph Fiennes - The Menu
Adam Driver - White Noise https://t.co/VtUTOcPp7q",2022/12/12 14:01
1.6e+18,TheWrap,"Los Angeles, CA","#GoldenGlobes Nominations for Best Actor - Motion Picture - Drama

Austin Butler - Elvis
Brendan Fraser - The Whale
Hugh Jackman - The Son
Bill Nighy - Living
Jeremy Pope - The Inspection

Full list --&gt; https://t.co/GrZgHwCCNe https://t.co/jSgC3t1zYP",2022/12/12 14:01
1.6e+18,PortalHollywoo,,"Indicados a melhor ator em drama no #GoldenGlobes:

Austin Butler, Elvis
Brendan Fraser, The Whale
Hugh Jackman, The Son
Bill Nighy, Living
Jeremy Pope, The Inspection",2022/12/12 14:01
1.6e+18,yeahessi,,Ya se estrenÃ³ Babylon que estÃ¡ nominada a los #GoldenGlobes??? https://t.co/TQ4nXLXtdx,2022/12/12 14:01
1.6e+18,isahontebeyrie,Montreal,"Nominations #GoldenGlobes - Meilleur rÃ©alisateur

Lutte serrÃ©e!

James Cameron (__vatar: The Way of Water_)_
Daniel Kwan, Daniel Scheinert (__verything Everywhere All at Once_)_
Baz Luhrmann (Elvis)_
Martin McDonagh (__he Banshees of Inisherin_)_
Steven Spielberg (The Fabelmans)",2022/12/12 14:01
1.6e+18,lovingseries,Spain,"PelÃ­cula comedia o musical: Babylon, Everything Everywhere All at Once, Glass Onion: A Knives Out Mystery, The Banshees of Inisherin, Triangle of Sadness. #GoldenGlobes",2022/12/12 14:00
1.6e+18,DEADLINE,"Hollywood, California","BEST MOTION PICTURE _ ANIMATED

Guillermo del Toro__ Pinocchio
Inu-Oh
Marcel the Shell With Shoes On
Puss In Boots: The Last Wish
Turning Red

#GoldenGlobes | https://t.co/jnkvjA74AU https://t.co/XLv6KfgfwH",2022/12/12 14:00
1.6e+18,etalkCTV,#etalk,"__ James Cameron - Avatar: The Way of Water
__ Daniel Kwan, Daniel Scheinert - Everything Everywhere All at Once
__ Baz Luhrmann - Elvis
__ Martin McDonagh - The Banshees of Inisherin
__ Steven Spielberg - The Fabelmans

#GoldenGlobes",2022/12/12 14:00
1.6e+18,Reborivera,matias.reborivera@gmail.com,"AquÃ­ la lista completa de nominados de los #GoldenGlobes. Mucha presencia de ""Elvis"", ""Todo a la vez en todas partes"", la secuela de ""Avatar"" y lo nuevo de Spielberg. Todo. A la vez. En @larazon_es.
https://t.co/iP4wrxHSIV",2022/12/12 14:00
1.6e+18,PortalHollywoo,,"Nomeados a melhor atriz coadjuvante em comÃ©dia ou musical no #GoldenGlobes:

Angela Bassett, Wakanda Forever
Kerry Condon, Banshees of Inisherin
Jamie Lee Curtis, Everything Everywhere All At Once
Dolly De Leon, Triangle of Sadness
Carey Mulligan, She Said",2022/12/12 13:59
1.6e+18,CuptoCupShow,"Florida, USA",Either Elvis or Top Gun: Maverick #GoldenGlobes,2022/12/12 13:59
1.6e+18,primetimebrostv,Matrix,"#GoldenGlobes nominees for Best
Supporting Actress:

_Angela Bassett, Wakanda Forever _Kerry Condon, Banshees of Inisherin _Jamie Lee Curtis, Everything Everywhere All At Once
_Dolly De Leon, Triangle of Sadness _Carey Mulligan, She Said https://t.co/DsXjMoldTe",2022/12/12 13:59
1.6e+18,EixoPOP,Ative as notificaÃ§Ãµes!,"__Indicados ao #GloboDeOuro na categoria ""Melhor filme Musical ou ComÃ©dia"": 

Babylon
The Banshees Of Inisherin
Everything Everywhere All At Once
Glass Onion: A Knives Out Mystery
Triangle Of Sadness

#GoldenGlobes https://t.co/KPFqXUX5gJ",2022/12/12 13:59
1.6e+18,DaPingu_72,,"Los #GoldenGlobes ya han llegado y como siempre en EspaÃ±a llegan tarde algunas nominadas.

Mejor PelÃ­cula Drama:

- Avatar: El sentido del agua 
- Elvis 
- Los Fabelman 
- T_R 
- Top Gun: Maverick https://t.co/TuqkF0d5dF",2022/12/12 13:59
1.6e+18,THR,"Hollywood, CA","The 2023 #GoldenGlobes nominees for best comedy film:

#BabylonMovie 
#TheBansheesofInisherin
#GlassOnion 
#EverythingEverywhereAllAtOnce 
#TriangleOfSadness 

https://t.co/DFYSImx0a4 https://t.co/UO5iV5hiuV",2022/12/12 13:59
1.6e+18,SensaCineMx,Mexico,"En Mejor pelÃ­cula comedia o musical tenemos a: 

'Babylon' 
'The Banshees of Inisherin'
'Everything Everywhere All at Once'
'Glass Onion: A Knives Out Mystery'
'Triangle of Sadness'

#GoldenGlobes https://t.co/bVXyEzhe4f",2022/12/12 13:58
1.6e+18,latimes,"El Segundo, CA","#GoldenGlobes nominations for actress in a motion picture _ musical or comedy:

Lesley Manville, #MrsHarrisGoesToParis
Margot Robbie, #Babylon
Anya Taylor-Joy, #TheMenu
Emma Thompson, #GoodLuckToYouLeoGrande
Michelle Yeoh, #EverythingEverywhereAllAtOnce
https://t.co/fiKUdia3BU",2022/12/12 13:58
1.6e+18,DiegoCNews,,Diego Calva has been nominated for #GoldenGlobes Best actor in a Movie Picture - Music or comedy for his performance in Babylon. https://t.co/fivfcGycmD,2022/12/12 13:58
1.6e+18,chrisarcar,Comando Stargate,"Nominaciones a Mejor Director:

James Cameron, Avatar: The Way of Water
The Daniels, Everything Everywhere All at Once _
Baz Luhrmann, Elvis
Martin McDonagh, The Banshees of Inisherin
Steven Spielberg, The Fabelmans

#GoldenGlobes 
Marca con un _ tu ganador",2022/12/12 13:58
1.6e+18,ArabicMT,,"ØªØ±Ø´_Ø­Ø§Øª Ø­__ Ø§_Øº__Ø¯_ Øº__Ø¨ #GoldenGlobes _Ø¹Ø§_ 2023.

Ø¬Ø§Ø¦Ø²Ø© Ø£_Ø¶_ __Ø«_ - Ø¯Ø±Ø§_Ø§:
Ø£_Ø³Øª_ Ø¨Øª_Ø± _ Elvis
Ø¨Ø±__Ø¯Ø§_ _Ø±_Ø²Ø± _ The Whale
Ø¨__ _Ø§_ _ Living
___ Ø¬Ø§__Ø§_ _ The Son
Ø¬_Ø±___ Ø¨_Ø¨ _ The Inspection

. https://t.co/yICB382Vlm",2022/12/12 13:58
1.6e+18,DEADLINE,"Hollywood, California","BEST MOTION PICTURE _ MUSICAL OR COMEDY

Babylon
The Banshees of Inisherin
Everything Everywhere All at Once
Glass Onion: A Knives Out Mystery
Triangle of Sadness

#GoldenGlobes | https://t.co/jnkvjA74AU https://t.co/htg0rnISg8",2022/12/12 13:58
1.6e+18,SitoCinema,Tierra Media,"#GoldenGlobes nominaciones a Mejor Director:

- James Cameron, Avatar: The Way of Water.
- The Daniels, Everything Everywhere All at Once.
- Baz Luhrmann, Elvis.
- Martin McDonagh, The Banshees of Inisherin.
- Steven Spielberg, The Fabelmans.
#AvatarTheWayOfWater https://t.co/1eVRWIBFG8",2022/12/12 13:58
1.6e+18,jazzt,Los Angeles,"Tally for #GoldenGlobes  Nominations
""Banshees of Inisherin""    8
""Everything Everywhere All at Once""    6
Tie: Babylon and The Fabelmans    5 https://t.co/9W5bBwD4yP via @variety",2022/12/12 13:58
1.6e+18,DEADLINE,"Hollywood, California","BEST MOTION PICTURE _ DRAMA

Avatar: The Way of Water
Elvis
The Fabelmans
Tar
Top Gun: Maverick

#GoldenGlobes | https://t.co/jnkvjA74AU https://t.co/wtUJzcLCFn",2022/12/12 13:57
1.6e+18,latimes,"El Segundo, CA","#GoldenGlobes nominations for best motion picture _ musical or comedy:

#Babylon
#TheBansheesOfInisherin
#EverythingEverywhereAllAtOnce
#GlassOnion
#TriangleOfSadness
https://t.co/fiKUdia3BU",2022/12/12 13:57
1.6e+18,chrisarcar,Comando Stargate,"Nominadas a Mejor Actriz de Reparto:

Angela Bassett, Wakanda Forever _
Kerry Condon, Banshees of Inisherin
Jamie Lee Curtis, Everything Everywhere All At Once
Dolly De Leon, Triangle of Sadness
Carey Mulligan, She Said

#GoldenGlobes 
Marca con un _ tu ganador",2022/12/12 13:57
1.6e+18,FYC_Oscar,,"#GoldenGlobes #MejorDirecciÃ³n Los nominadas son:
James Cameron #Avatar
Steven Spielberg #TheFabelmans
Bazz Luhrmann #Elvis
Los Daniels #EEAAO 
Martin McDonagh #TheBansheesOfInisherin
Nada para Sarah Polley (snub total) y tampoco para Todd Field, favorito de la crÃ­tica por #TÃ¡r. https://t.co/6p3uN2h4uS",2022/12/12 13:57
1.6e+18,vhscut,,"Indicados ao #GoldenGlobes

Melhor AnimaÃ§Ã£o
- Guillermo Del Toro's Pinocchio
- Inu-oh
- Marcel The Shell With Shoes On
- Puss In Boots: The Last Wish
- Turning Red

Confira todos os indicados: https://t.co/VbKNXbqnRB https://t.co/ZDpSHAPSqP",2022/12/12 13:57
1.6e+18,SitoCinema,Tierra Media,"#GoldenGlobes nominaciones a Mejor PelÃ­cula _ Musical o Comedia:

- Babylon.
- The Banshees of Inisherin.
- Everything Everywhere All at Once.
- Glass Onion: A Knives Out Mystery.
- Triangle of Sadness. https://t.co/n3shYPuXZo",2022/12/12 13:57
1.6e+18,DiscussingFilm,,"#GoldenGlobes nominations for Best Director:

James Cameron, Avatar: The Way of Water
The Daniels, Everything Everywhere All at Once
Baz Luhrmann, Elvis
Martin McDonagh, The Banshees of Inisherin
Steven Spielberg, The Fabelmans

See the full nominees list: https://t.co/YYlM0Sohvi https://t.co/1gJU4IMZKx",2022/12/12 13:56
1.6e+18,TheGeekster4,,"2023 #GoldenGlobes_ Nominations:

BEST ORIGINAL SONG:

__ift Me Up_ _ Black Panther: Wakanda Forever
__old My Hand_ _ Top Gun: Maverick
__aatu Naatu_ _ RRR
__arolina_ _ Where The Crawdads Sing
__iao Papa_ _ Guillermo del Toro__ Pinocchio https://t.co/WJEhwW6gF7",2022/12/12 13:56
1.6e+18,djoikoliv,Paris et ailleurs,Elvis doit tout rafler. Point final. #GoldenGlobes,2022/12/12 13:56
1.6e+18,latimes,"El Segundo, CA","#GoldenGlobes nominations for actor in a motion picture _ drama:

Austin Butler, #Elvis
Brendan Fraser, #TheWhale
Hugh Jackman, #TheSon
Bill Nighy, #Living
Jeremy Pope, #TheInspection
https://t.co/fiKUdia3BU",2022/12/12 13:56
1.6e+18,SitoCinema,Tierra Media,"#GoldenGlobes nominadas a Mejor Actriz de Reparto:

 -Angela Bassett, Wakanda Forever.
- Kerry Condon, Banshees of Inisherin.
- Jamie Lee Curtis, Everything Everywhere All At Once.
- Dolly De Leon, Triangle of Sadness.
- Carey Mulligan, She Said.

#WakandaForever https://t.co/xy2sJKSALW",2022/12/12 13:56
1.6e+18,EixoPOP,Ative as notificaÃ§Ãµes!,"__Indicados ao #GlobodeOuro na categoria ""Melhor Filme de Drama"":

The Fabelmans
Top Gun: Maverick
Elvis
T_R
Avatar: The Way Of The Water
#GoldenGlobes https://t.co/hUxidcjbcA",2022/12/12 13:56
1.6e+18,chrisarcar,Comando Stargate,"Nominaciones a Mejor PelÃ­cula _ Musical o Comedia:

Babylon
The Banshees of Inisherin
Everything Everywhere All at Once _
Glass Onion: A Knives Out Mystery
Triangle of Sadness

#GoldenGlobes 
Marca con un _ tu ganador",2022/12/12 13:56
1.6e+18,PortalHollywoo,,"Indicados a melhor roteiro no #GoldenGlobes:

Todd Field (TÃ¡r)
Daniel Kwan, Daniel Scheinert (Everything Everywhere All at Once)
Martin McDonagh (The Banshees of Inisherin)
Sarah Polley (Women Talking)
Steven Spielberg, Tony Kushner (The Fabelmans)",2022/12/12 13:55
1.6e+18,WatchingYeti,,"Award season just got a little more interesting.
Can't wait to see the reactions of everyone. Women Talking is non-existing. Deadwyler and Cruise are out. EEAO, Banshees, and Babylon's performances are all great. Oh boy. It's that time of the year again. #GoldenGlobes",2022/12/12 13:55
1.6e+18,jennifer_su,"Philadelphia, PA",Congrats Golden Globe Nominees! Some of our @PhillyFilmSoc films are there! @KnivesOut @Banshees_Movie @everyonewhere @officialavatar @TopGunMovie @babylonmovie @triangleofsad @ElvisMovie @tarmovie #Goldenglobes2023 #NOMINEE #pff31 #film #GoldenGlobes https://t.co/WGxfqQGayS,2022/12/12 13:55
1.6e+18,AwardShowUpdate,,"#goldenglobes Best Picture (Musical or Comedy) Nominees.

Babylon
The Banshees of Inisherin
Everything Everywhere All at Once
Glass Onion: A Knives Out Mystery
Triangle of Sadness",2022/12/12 13:55
1.6e+18,dawnyb, Btwn Water Works & Baltic Ave,"Surprising that Austin Butler was nominated in Drama when I consider #Elvis a musical but at least that opened up space for Diego Calva and Adam Driver (whose nomination is surprising, but no less deserving).
#GoldenGlobes 
#Goldenglobes2023",2022/12/12 13:55
1.6e+18,vhscut,,"Indicados ao #GoldenGlobes

Melhor Filme Drama
- Avatar: The Way Of Water
- Elvis
- The Fabelmans
- T_R
- Top Gun: Maverick

Confira todos os indicados: https://t.co/VbKNXbqnRB https://t.co/NrV57IbBoJ",2022/12/12 13:55
1.6e+18,FilmUpdates,,"2023 #GoldenGlobes Nominations:

BEST ORIGINAL SONG:

__ift Me Up_ _ Black Panther: Wakanda Forever
__old My Hand_ _ Top Gun: Maverick
__aatu Naatu_ _ RRR
__arolina_ _ Where The Crawdads Sing
__iao Papa_ _ Guillermo del Toro__ Pinocchio https://t.co/cjMPFKkVn0",2022/12/12 13:55
1.6e+18,AwardShowUpdate,,"#GoldenGlobes Best Picture (Drama) Nominees.

Avatar: The Way of Water
Elvis
The Fabelmans
Tar
Top Gun: Maverick",2022/12/12 13:55
1.6e+18,DiscussingFilm,,"#GoldenGlobes nominees for Best Supporting Actress:

Angela Bassett, Wakanda Forever
Kerry Condon, Banshees of Inisherin
Jamie Lee Curtis, Everything Everywhere All At Once
Dolly De Leon, Triangle of Sadness
Carey Mulligan, She Said

See the nominees list: https://t.co/YYlM0Sohvi https://t.co/5BgsABq4p0",2022/12/12 13:55
1.6e+18,SensaCineMx,Mexico,"Producciones nominadas a Mejor pelÃ­cula en los #GoldenGlobes: 

- 'The Fabelmans'
- 'Top Gun: Maverick' 
- 'Elvis' 
- 'T_R' 
- 'Avatar: The Way Of The Water' https://t.co/vsgJNWezpB",2022/12/12 13:55
1.6e+18,bchartsnet,Brasil,"__Indicadas a ""Melhor Atriz - ComÃ©dia/Musical"" #GoldenGlobes 

Michelle Yeoh - Everything Everywhere All At Once
Lesley Manville - Mrs. Harris Goes to Paris
Margot Robbie - Babylon
Anya Taylor-Joy - The Menu
Emma Thompson - Good Luck To You, Leo Grande",2022/12/12 13:54
1.6e+18,PortalHollywoo,,"Indicados a melhor trilha sonora no #GoldenGlobes:

""The Banshees of Inisherin""
""Guillermo del Toro's Pinocchio""
""Women Talking""
""Babylon""
""The Fabelmans""",2022/12/12 13:54
1.6e+18,FYC_Oscar,,"#GoldenGlobes #MejorPelÃ­cula (comedia/musical) Las nominadas son:
#TheBansheesOfInisherin
#EverythingEverywhereAllAtOnce 
#TriangleOfSadness
#GlassOnion
#Babylon 
Se queda fuera el fenÃ³meno #RRR en favor de la pelÃ­cula de _stlund. #Oscar #Oscars https://t.co/ty34VfnqNN",2022/12/12 13:54
1.6e+18,JPaulo645,UberlÃ¢ndia-MG,"Te falar que Ã© um exagero essa indicaÃ§Ã£o de Top Gun: Maverick, na boa. Bem como _lvis. #GoldenGlobes",2022/12/12 13:54
1.6e+18,FilmUpdates,,"2023 #GoldenGlobes Nominations:

BEST ORIGINAL SCORE:

Babylon
The Fabelmans
Women Talking
The Banshees Of Inisherin
Guillermo del Toro__ Pinocchio https://t.co/Zj945wA1yx",2022/12/12 13:54
1.6e+18,chrisarcar,Comando Stargate,"Nominaciones a Mejor Actriz de Comedia o Musical :

Anya Taylor-Joy, The Menu
Emma Thompson, Good Luck To You, Leo Grande
Michelle Yeoh, EEAAO _
Lesley Manville, Mrs Harris Goes to Paris
Margot Robbie, Babylon

#GoldenGlobes 
Marca con un _ tu ganador",2022/12/12 13:54
1.6e+18,tagrevista_,"Recife, Brasil","Melhor Ator Coadjuvante em ComÃ©dia/Musical #GoldenGlobes #Goldenglobes2023 

Diego Calva - Babylon
Daniel Craig - Glass Onion: A Knives Out Mystery
Adam Driver -  White Noise
Colin Farrell - The Banshees of Inisherin
Ralph Fiennes - The Menu https://t.co/d9X4ofahzM",2022/12/12 13:54
1.6e+18,tomadahypada,,"Os indicados em Melhor Filme de ComÃ©dia ou Musical no #GoldenGlobes 2023 sÃ£o:

_ The Banshees of Inisherin
_ Everything Everywhere All at Once
_ Triangle of Sadness
_ Babylon
_ Glass Onion: A Knives Out Mystery https://t.co/QH0WusGfER",2022/12/12 13:54
1.6e+18,Variety,"Los Angeles, CA","#GoldenGlobes Nominations: Screenplay, Motion Picture
Todd Field (TÃ¡r)
Daniel Kwan, Daniel Scheinert (Everything Everywhere All at Once)
Martin McDonagh (The Banshees of Inisherin)
Sarah Polley (Women Talking)
Steven Spielberg, Tony Kushner (The Fabelmans)
https://t.co/ZcQG2OJX7K",2022/12/12 13:53
1.6e+18,TheGeekster4,,"2023 #GoldenGlobes_ Nominations:

BEST DIRECTOR, MOTION PICTURE:

Steven Spielberg _ The Fabelmans
Martin McDonough _ The Banshees Of Inisherin
Baz Luhrmann _ Elvis
James Cameron _ Avatar: The Way Of The Water
The Daniels _ Everything Everywhere All At Once https://t.co/bIf6KN2joZ",2022/12/12 13:53
1.6e+18,TheWrap,"Los Angeles, CA","#GoldenGlobes Nominations for Best Motion Picture - Musical or Comedy

Babylon
The Banshees of Inisherin
Everything Everywhere All at Once
Glass Onion: A Knives Out Mystery
Triangle of Sadness

Full list --&gt; https://t.co/GrZgHwCCNe https://t.co/H1tz9xYvrU",2022/12/12 13:53
1.6e+18,latimes,"El Segundo, CA","#GoldenGlobes nominations for best motion picture _ drama:

#AvatarTheWayOfWater
#Elvis
#TheFabelmans
#TÃ¡r
#TopGunMaverick
https://t.co/fiKUdia3BU",2022/12/12 13:53
1.6e+18,EixoPOP,Ative as notificaÃ§Ãµes!,"__Indicados ao #GlobodeOuro na categoria ""Melhor ator de ComÃ©dia ou Musical"":

Daniel Craig _ Glass Onion: A Knives Out Mystery
Colin Farrell _ The Banshees Of Inisherin
Diego Calva _ Babylon
Ralph Fiennes _ The Menu
Adam Driver _ White Noise
#GoldenGlobes https://t.co/ePhzcTQkrn",2022/12/12 13:53
